,date_year,sampleSizeUnit,class,scientificName,depth,institutionCode,shoredistance,flags,maximumDepthInMeters,absence,date_start,minimumDepthInMeters,subclass,basisOfRecord,sss,sex,organismQuantity,sst,family,kingdom,occurrenceID,bathymetry,date_end,organismQuantityType,species,sampleSizeValue,genus,waterBody,vernacularName,id_node,name,lon,lat
141,2010.0,,Mammalia,Megaptera novaeangliae,,,655742,['NO_DEPTH'],,False,1290729600000.0,,Theria,MachineObservation,33.87,M,,0.32,Balaenopteridae,Animalia,64235_JIP2010:deployment:0781474,1857.0,1290729600000.0,,Megaptera novaeangliae,,Megaptera,,Humpback whale,dc6c6ea2-83f5-4b18-985a-9efff6320d69,Antarctic OBIS,4.365477,50.82524
142,2009.0,,Mammalia,Megaptera novaeangliae,0.0,WAMSI,7181,[],0.0,False,1252713600000.0,0.0,Theria,HumanObservation,34.69,,24,27.93,Balaenopteridae,Animalia,Pender-0888,19.0,1252713600000.0,individuals,Megaptera novaeangliae,,Megaptera,,Humpback whale,2a57cd59-6799-4579-955e-27c9af97aea4,OBIS Australia,147.3383337,-42.886775
143,2023.0,,Mammalia,Megaptera novaeangliae,,Happywhale.com,11937,['NO_DEPTH'],,False,1689120000000.0,,Theria,HumanObservation,35.17,,,25.82,Balaenopteridae,Animalia,380001,1566.0,1689120000000.0,,Megaptera novaeangliae,,Megaptera,Indian Ocean,Humpback whale,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066
144,2020.0,,Mammalia,Megaptera novaeangliae,,Happywhale.com,3225,['NO_DEPTH'],,False,1603584000000.0,,Theria,HumanObservation,35.53,,,20.61,Balaenopteridae,Animalia,214697,12.0,1603584000000.0,,Megaptera novaeangliae,,Megaptera,Indian Ocean,Humpback whale,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066
145,1979.0,,Mammalia,Megaptera novaeangliae,,University of Rhode Island,129065,['NO_DEPTH'],,False,302745600000.0,,Theria,HumanObservation,32.39,,,11.66,Balaenopteridae,Animalia,284_17659,21.0,302745600000.0,,Megaptera novaeangliae,,Megaptera,North Atlantic Ocean,Humpback Whale,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066
146,1993.0,,Mammalia,Megaptera novaeangliae,,NMML,4147,['NO_DEPTH'],,False,742521600000.0,,Theria,HumanObservation,31.72,,,6.55,Balaenopteridae,Animalia,156_12,80.0,742521600000.0,,Megaptera novaeangliae,,Megaptera,"Kodiak Island,Alaska",Humpback Whale,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066
147,2009.0,,Mammalia,Megaptera novaeangliae,,,354,['NO_DEPTH'],,False,1245888000000.0,,Theria,HumanObservation,35.74,,,15.58,Balaenopteridae,Animalia,5723705.00,-13.0,1245888000000.0,,Megaptera novaeangliae,,Megaptera,,Humpback Whale,2a57cd59-6799-4579-955e-27c9af97aea4,OBIS Australia,147.3383337,-42.886775
148,2018.0,,Mammalia,Megaptera novaeangliae,,Happywhale.com,13032,['NO_DEPTH'],,False,1516838400000.0,,Theria,HumanObservation,33.93,,,24.47,Balaenopteridae,Animalia,357971,1646.0,1516838400000.0,,Megaptera novaeangliae,,Megaptera,North Pacific Ocean,Humpback whale,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066
149,2022.0,,Mammalia,Megaptera novaeangliae,,Happywhale.com,830,['NO_DEPTH'],,False,1661126400000.0,,Theria,HumanObservation,31.08,Female,,7.39,Balaenopteridae,Animalia,407745,54.0,1661126400000.0,,Megaptera novaeangliae,,Megaptera,The Coastal Waters of Southeast Alaska and British Columbia,Humpback whale,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066
150,2023.0,,Mammalia,Megaptera novaeangliae,,Happywhale.com,1533,['NO_DEPTH'],,False,1696809600000.0,,Theria,HumanObservation,34.57,,,4.95,Balaenopteridae,Animalia,472066,6.4,1696809600000.0,,Megaptera novaeangliae,,Megaptera,Greenland Sea,Humpback whale,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066
151,2023.0,,Mammalia,Megaptera novaeangliae,,Happywhale.com,615,['NO_DEPTH'],,False,1680480000000.0,,Theria,HumanObservation,31.19,Male,,8.58,Balaenopteridae,Animalia,359001,75.0,1680480000000.0,,Megaptera novaeangliae,,Megaptera,The Coastal Waters of Southeast Alaska and British Columbia,Humpback whale,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066
152,2015.0,,Mammalia,Megaptera novaeangliae,,,295031,['NO_DEPTH'],,False,1447200000000.0,,Theria,MachineObservation,35.26,F,,15.19,Balaenopteridae,Animalia,13440_131178:deployment:0768929,2701.0,1447200000000.0,,Megaptera novaeangliae,,Megaptera,,Humpback whale,dc6c6ea2-83f5-4b18-985a-9efff6320d69,Antarctic OBIS,4.365477,50.82524
153,2017.0,,Mammalia,Megaptera novaeangliae,,Happywhale.com,4089,['NO_DEPTH'],,False,1505001600000.0,,Theria,HumanObservation,35.15,,,25.99,Balaenopteridae,Animalia,358446,267.0,1505001600000.0,,Megaptera novaeangliae,,Megaptera,Indian Ocean,Humpback whale,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066
154,2012.0,,Mammalia,Megaptera novaeangliae,,Oregon State University,4203,['NO_DEPTH'],,False,1328832000000.0,,Theria,MachineObservation,33.93,,,-0.86,Balaenopteridae,Animalia,1261_3405,342.0,1328832000000.0,,Megaptera novaeangliae,,Megaptera,"Antarctica,Western Antarctic Peninsula",Humpback Whale,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066
155,1982.0,,Mammalia,Megaptera novaeangliae,,Happywhale.com,315484,['NO_DEPTH'],,False,394329600000.0,,Theria,HumanObservation,32.45,,,8.03,Balaenopteridae,Animalia,50447,49.0,394329600000.0,,Megaptera novaeangliae,,Megaptera,North Atlantic Ocean,Humpback whale,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066
156,2012.0,,Mammalia,Megaptera novaeangliae,,Oregon State University,5944,['NO_DEPTH'],,False,1328140800000.0,,Theria,MachineObservation,33.89,,,-0.51,Balaenopteridae,Animalia,1261_3259,800.0,1328140800000.0,,Megaptera novaeangliae,,Megaptera,"Antarctica,Western Antarctic Peninsula",Humpback Whale,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066
157,2023.0,,Mammalia,Megaptera novaeangliae,,Happywhale.com,1913,['NO_DEPTH'],,False,1689206400000.0,,Theria,HumanObservation,34.59,,,5.07,Balaenopteridae,Animalia,376926,7.0,1689206400000.0,,Megaptera novaeangliae,,Megaptera,Greenland Sea,Humpback whale,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066
158,2021.0,,Mammalia,Megaptera novaeangliae,,Happywhale.com,12755,['NO_DEPTH'],,False,1634947200000.0,,Theria,HumanObservation,32.87,Male,,12.78,Balaenopteridae,Animalia,243345,257.0,1634947200000.0,,Megaptera novaeangliae,,Megaptera,North Pacific Ocean,Humpback whale,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066
159,1993.0,,Mammalia,Megaptera novaeangliae,,NMML,8896,['NO_DEPTH'],,False,742953600000.0,,Theria,HumanObservation,32.04,,,6.83,Balaenopteridae,Animalia,156_181,74.0,742953600000.0,,Megaptera novaeangliae,,Megaptera,"Kodiak Island,Alaska",Humpback Whale,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066
160,1979.0,,Mammalia,Megaptera novaeangliae,,Happywhale.com,2549,['NO_DEPTH'],,False,299635200000.0,,Theria,HumanObservation,31.52,,,5.72,Balaenopteridae,Animalia,16310,279.0,299635200000.0,,Megaptera novaeangliae,,Megaptera,Labrador Sea,Humpback whale,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066
161,2024.0,,Mammalia,Megaptera novaeangliae,,Happywhale.com,16887,['NO_DEPTH'],,False,1719619200000.0,,Theria,HumanObservation,32.87,,,12.78,Balaenopteridae,Animalia,477104,670.0,1719619200000.0,,Megaptera novaeangliae,,Megaptera,North Pacific Ocean,Humpback whale,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066
162,2021.0,,Mammalia,Megaptera novaeangliae,,Happywhale.com,1331,['NO_DEPTH'],,False,1630972800000.0,,Theria,HumanObservation,27.48,,,7.21,Balaenopteridae,Animalia,226373,80.0,1630972800000.0,,Megaptera novaeangliae,,Megaptera,The Coastal Waters of Southeast Alaska and British Columbia,Humpback whale,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066
163,2023.0,,Mammalia,Megaptera novaeangliae,,Happywhale.com,13864,['NO_DEPTH'],,False,1682380800000.0,,Theria,HumanObservation,34.89,,,7.49,Balaenopteridae,Animalia,461802,25.4,1682380800000.0,,Megaptera novaeangliae,,Megaptera,North Atlantic Ocean,Humpback whale,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066
164,2013.0,,Mammalia,Megaptera novaeangliae,,Happywhale.com,8230,['NO_DEPTH'],,False,1376870400000.0,,Theria,HumanObservation,35.15,,,25.9,Balaenopteridae,Animalia,359875,1677.0,1376870400000.0,,Megaptera novaeangliae,,Megaptera,Indian Ocean,Humpback whale,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066
165,2004.0,,Mammalia,Megaptera novaeangliae,,Happywhale.com,1956,['NO_DEPTH'],,False,1080086400000.0,,Theria,HumanObservation,34.33,Male,,26.01,Balaenopteridae,Animalia,231910,62.0,1080086400000.0,,Megaptera novaeangliae,,Megaptera,North Pacific Ocean,Humpback whale,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066
166,2018.0,,Mammalia,Megaptera novaeangliae,,Happywhale.com,5708,['NO_DEPTH'],,False,1541635200000.0,,Theria,HumanObservation,32.86,,,12.78,Balaenopteridae,Animalia,187777,112.0,1541635200000.0,,Megaptera novaeangliae,,Megaptera,North Pacific Ocean,Humpback whale,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066
167,2015.0,,Mammalia,Megaptera novaeangliae,,,50015,['NO_DEPTH'],,False,1424304000000.0,,Theria,MachineObservation,33.4,U,,-0.45,Balaenopteridae,Animalia,131151_AP2015:deployment:0755659,508.0,1424304000000.0,,Megaptera novaeangliae,,Megaptera,,Humpback whale,dc6c6ea2-83f5-4b18-985a-9efff6320d69,Antarctic OBIS,4.365477,50.82524
168,2022.0,,Mammalia,Megaptera novaeangliae,,Happywhale.com,504,['NO_DEPTH'],,False,1661040000000.0,,Theria,HumanObservation,25.42,,,11.0,Balaenopteridae,Animalia,314021,30.0,1661040000000.0,,Megaptera novaeangliae,,Megaptera,The Coastal Waters of Southeast Alaska and British Columbia,Humpback whale,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066
169,2022.0,,Mammalia,Megaptera novaeangliae,,Happywhale.com,8268,['NO_DEPTH'],,False,1642723200000.0,,Theria,HumanObservation,34.94,,,25.36,Balaenopteridae,Animalia,288463,790.0,1642723200000.0,,Megaptera novaeangliae,,Megaptera,North Pacific Ocean,Humpback whale,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066
170,2013.0,,Mammalia,Megaptera novaeangliae,,,25942,['NO_DEPTH'],,False,1361664000000.0,,Theria,MachineObservation,33.58,U,,-0.36,Balaenopteridae,Animalia,123236_AP2013:deployment:0752137,403.0,1361664000000.0,,Megaptera novaeangliae,,Megaptera,,Humpback whale,dc6c6ea2-83f5-4b18-985a-9efff6320d69,Antarctic OBIS,4.365477,50.82524
171,2020.0,,Mammalia,Megaptera novaeangliae,,Happywhale.com,13123,['NO_DEPTH'],,False,1583452800000.0,,Theria,HumanObservation,32.9,Female,,12.83,Balaenopteridae,Animalia,105889,1733.0,1583452800000.0,,Megaptera novaeangliae,,Megaptera,North Pacific Ocean,Humpback whale,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066
172,2013.0,,Mammalia,Megaptera novaeangliae,,,65989,['NO_DEPTH'],,False,1363478400000.0,,Theria,MachineObservation,33.33,U,,-0.84,Balaenopteridae,Animalia,113207_AP2013:deployment:0738271,621.0,1363478400000.0,,Megaptera novaeangliae,,Megaptera,,Humpback whale,dc6c6ea2-83f5-4b18-985a-9efff6320d69,Antarctic OBIS,4.365477,50.82524
173,2022.0,,Mammalia,Megaptera novaeangliae,,Happywhale.com,1418,['NO_DEPTH'],,False,1671062400000.0,,Theria,HumanObservation,34.87,,,25.62,Balaenopteridae,Animalia,338327,71.0,1671062400000.0,,Megaptera novaeangliae,,Megaptera,North Pacific Ocean,Humpback whale,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066
174,2023.0,,Mammalia,Megaptera novaeangliae,,Happywhale.com,7477,['NO_DEPTH'],,False,1696291200000.0,,Theria,HumanObservation,35.5,,,23.47,Balaenopteridae,Animalia,393761,17.85,1696291200000.0,,Megaptera novaeangliae,,Megaptera,Coral Sea,Humpback whale,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066
175,2001.0,,Mammalia,Megaptera novaeangliae,,Happywhale.com,7495,['NO_DEPTH'],,False,996969600000.0,,Theria,HumanObservation,32.41,,,12.39,Balaenopteridae,Animalia,251227,205.0,996969600000.0,,Megaptera novaeangliae,,Megaptera,North Pacific Ocean,Humpback whale,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066
176,2008.0,,Mammalia,Megaptera novaeangliae,,,45613,['NO_DEPTH'],,False,1224892800000.0,,Theria,MachineObservation,35.59,U,,17.69,Balaenopteridae,Animalia,88723_Eden2009:deployment:0782969,156.0,1224892800000.0,,Megaptera novaeangliae,,Megaptera,,Humpback whale,dc6c6ea2-83f5-4b18-985a-9efff6320d69,Antarctic OBIS,4.365477,50.82524
177,1993.0,,Mammalia,Megaptera novaeangliae,,Happywhale.com,2549,['NO_DEPTH'],,False,741484800000.0,,Theria,HumanObservation,31.52,,,5.72,Balaenopteridae,Animalia,50280,279.0,741484800000.0,,Megaptera novaeangliae,,Megaptera,Labrador Sea,Humpback whale,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066
178,2023.0,,Mammalia,Megaptera novaeangliae,,Happywhale.com,663,['NO_DEPTH'],,False,1689984000000.0,,Theria,HumanObservation,30.46,,,7.39,Balaenopteridae,Animalia,373510,98.0,1689984000000.0,,Megaptera novaeangliae,,Megaptera,The Coastal Waters of Southeast Alaska and British Columbia,Humpback whale,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066
179,2024.0,,Mammalia,Megaptera novaeangliae,,Happywhale.com,489,['NO_DEPTH'],,False,1722211200000.0,,Theria,HumanObservation,31.75,,,5.97,Balaenopteridae,Animalia,481307,28.0,1722211200000.0,,Megaptera novaeangliae,,Megaptera,North Atlantic Ocean,Humpback whale,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066
180,1987.0,,Mammalia,Megaptera novaeangliae,,Happywhale.com,25709,['NO_DEPTH'],,False,560390400000.0,,Theria,HumanObservation,33.1,,,11.67,Balaenopteridae,Animalia,249850,147.0,560390400000.0,,Megaptera novaeangliae,,Megaptera,North Pacific Ocean,Humpback whale,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066
181,2024.0,,Mammalia,Megaptera novaeangliae,,Happywhale.com,569,['NO_DEPTH'],,False,1720828800000.0,,Theria,HumanObservation,32.97,Female,,12.87,Balaenopteridae,Animalia,474792,81.0,1720828800000.0,,Megaptera novaeangliae,,Megaptera,North Pacific Ocean,Humpback whale,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066
182,2007.0,,Mammalia,Megaptera novaeangliae,,Happywhale.com,4076,['NO_DEPTH'],,False,1186099200000.0,,Theria,HumanObservation,31.67,,,6.24,Balaenopteridae,Animalia,42447,136.0,1186099200000.0,,Megaptera novaeangliae,,Megaptera,Gulf of Alaska,Humpback whale,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066
183,2023.0,,Mammalia,Megaptera novaeangliae,,Happywhale.com,4331,['NO_DEPTH'],,False,1699228800000.0,,Theria,HumanObservation,32.93,,,12.85,Balaenopteridae,Animalia,401193,94.0,1699228800000.0,,Megaptera novaeangliae,,Megaptera,North Pacific Ocean,Humpback whale,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066
184,2021.0,,Mammalia,Megaptera novaeangliae,,Happywhale.com,5251,['NO_DEPTH'],,False,1618099200000.0,,Theria,HumanObservation,34.97,Male,,25.42,Balaenopteridae,Animalia,172667,124.0,1618099200000.0,,Megaptera novaeangliae,,Megaptera,North Pacific Ocean,Humpback whale,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066
185,2020.0,,Mammalia,Megaptera novaeangliae,20.0,,2119,[],20.0,False,1588723200000.0,20.0,Theria,MachineObservation,32.93,,,12.9,Balaenopteridae,Animalia,siteMB02_station05_humpback_whale_2020-05-06,70.0,1588723200000.0,,Megaptera novaeangliae,,Megaptera,,humpback whale,b7c47783-a020-4173-b390-7b57c4fa1426,OBIS USA,-105.2749529,40.0069147
186,2022.0,,Mammalia,Megaptera novaeangliae,,Happywhale.com,13833,['NO_DEPTH'],,False,1660953600000.0,,Theria,HumanObservation,33.03,,,1.52,Balaenopteridae,Animalia,316304,400.0,1660953600000.0,,Megaptera novaeangliae,,Megaptera,Davis Strait,Humpback whale,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066
187,2012.0,,Mammalia,Megaptera novaeangliae,,Happywhale.com,504,['NO_DEPTH'],,False,1347062400000.0,,Theria,HumanObservation,25.42,Male,,11.0,Balaenopteridae,Animalia,15512,30.0,1347062400000.0,,Megaptera novaeangliae,,Megaptera,The Coastal Waters of Southeast Alaska and British Columbia,Humpback whale,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066
188,2023.0,,Mammalia,Megaptera novaeangliae,,Happywhale.com,7977,['NO_DEPTH'],,False,1703808000000.0,,Theria,HumanObservation,34.98,,,25.45,Balaenopteridae,Animalia,447328,168.0,1703808000000.0,,Megaptera novaeangliae,,Megaptera,North Pacific Ocean,Humpback whale,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066
189,,,Mammalia,Megaptera novaeangliae,,,6021,['NO_DEPTH'],,False,,,Theria,HumanObservation,30.86,,,8.75,Balaenopteridae,Animalia,215168,21.0,,,Megaptera novaeangliae,,Megaptera,,WHALE-HUMPBACK,7dfb2d90-9317-434d-8d4e-64adf324579a,OBIS Canada,-63.6117797,44.6830254
190,2022.0,,Mammalia,Megaptera novaeangliae,,Happywhale.com,10321,['NO_DEPTH'],,False,1662940800000.0,,Theria,HumanObservation,35.5,,,23.47,Balaenopteridae,Animalia,316634,19.5,1662940800000.0,,Megaptera novaeangliae,,Megaptera,Coral Sea,Humpback whale,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066
191,2023.0,DNA Sequence reads,Mammalia,Megaptera novaeangliae,,,1124,['NO_DEPTH'],,False,1682121600000.0,,Theria,MachineObservation,34.41,,4,25.39,Balaenopteridae,Animalia,asv.1657_EE0139_12s_mimammal,517.0,1682121600000.0,DNA Sequence reads,Megaptera novaeangliae,647689,Megaptera,,,310922b4-9d0c-4de1-92d7-9b442d34765b,OBIS Secretariat,2.9294803,51.2332828
192,2023.0,,Mammalia,Megaptera novaeangliae,,Happywhale.com,5653,['NO_DEPTH'],,False,1676592000000.0,,Theria,HumanObservation,36.12,,,24.41,Balaenopteridae,Animalia,382903,23.0,1676592000000.0,,Megaptera novaeangliae,,Megaptera,North Atlantic Ocean,Humpback whale,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066
193,2023.0,,Mammalia,Megaptera novaeangliae,,Happywhale.com,4309,['NO_DEPTH'],,False,1690156800000.0,,Theria,HumanObservation,30.61,Female,,8.68,Balaenopteridae,Animalia,373904,114.0,1690156800000.0,,Megaptera novaeangliae,,Megaptera,Bay of Fundy,Humpback whale,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066
194,2025.0,,Mammalia,Megaptera novaeangliae,,Happywhale.com,8084,['NO_DEPTH'],,False,1741219200000.0,,Theria,HumanObservation,34.99,,,25.39,Balaenopteridae,Animalia,535579,120.0,1741219200000.0,,Megaptera novaeangliae,,Megaptera,North Pacific Ocean,Humpback whale,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066
195,1959.0,,Mammalia,Megaptera novaeangliae,0.0,,10937,[],0.0,False,-328492800000.0,0.0,Theria,HumanObservation,35.17,Male,1,23.53,Balaenopteridae,Animalia,134385,73.0,-328492800000.0,individual,Megaptera novaeangliae,,Megaptera,,Humpback,2a57cd59-6799-4579-955e-27c9af97aea4,OBIS Australia,147.3383337,-42.886775
196,2021.0,,Mammalia,Megaptera novaeangliae,,Happywhale.com,14173,['NO_DEPTH'],,False,1627516800000.0,,Theria,HumanObservation,27.77,,,10.27,Balaenopteridae,Animalia,216934,123.0,1627516800000.0,,Megaptera novaeangliae,,Megaptera,North Pacific Ocean,Humpback whale,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066
197,1958.0,,Mammalia,Megaptera novaeangliae,0.0,,10937,[],0.0,False,-361670400000.0,0.0,Theria,HumanObservation,35.17,Male,1,23.53,Balaenopteridae,Animalia,131420,73.0,-361670400000.0,individual,Megaptera novaeangliae,,Megaptera,,Humpback,2a57cd59-6799-4579-955e-27c9af97aea4,OBIS Australia,147.3383337,-42.886775
198,1954.0,,Mammalia,Megaptera novaeangliae,0.0,,24367,[],0.0,False,-484444800000.0,0.0,Theria,HumanObservation,35.19,Male,1,22.91,Balaenopteridae,Animalia,122297,14.0,-484444800000.0,individual,Megaptera novaeangliae,,Megaptera,,Humpback,2a57cd59-6799-4579-955e-27c9af97aea4,OBIS Australia,147.3383337,-42.886775
199,2024.0,,Mammalia,Megaptera novaeangliae,,Happywhale.com,1039,['NO_DEPTH'],,False,1710028800000.0,,Theria,HumanObservation,,,,,Balaenopteridae,Animalia,446802,17.0,1710028800000.0,,Megaptera novaeangliae,,Megaptera,North Pacific Ocean,Humpback whale,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066
200,2012.0,,Malacostraca,Phycocaris simulans,,CMLRE,59860,['NO_DEPTH'],,False,1325376000000.0,,Eumalacostraca,HumanObservation,32.33,,,28.92,Hippolytidae,Animalia,74299,1611.0,1356912000000.0,,Phycocaris simulans,,Phycocaris,,,1a3b0f1a-4474-4d73-9ee1-d28f92a83996,IndOBIS,76.340945,10.004824
201,1916.0,,Malacostraca,Phycocaris simulans,,CMLRE,2986,['NO_DEPTH'],,False,-1704153600000.0,,Eumalacostraca,HumanObservation,32.85,,,28.91,Hippolytidae,Animalia,6556,26.0,-1672617600000.0,,Phycocaris simulans,,Phycocaris,,,1a3b0f1a-4474-4d73-9ee1-d28f92a83996,IndOBIS,76.340945,10.004824
202,1985.0,,Malacostraca,Phycocaris simulans,,MAGNT,17210,['NO_DEPTH'],,False,495417600000.0,,Eumalacostraca,PreservedSpecimen,33.16,,1,28.4,Hippolytidae,Animalia,urn:lsid:ozcam.taxonomy.org.au:MAGNT:Crustacea:Cr004219,28.0,495417600000.0,individuals,Phycocaris simulans,,Phycocaris,,,2a57cd59-6799-4579-955e-27c9af97aea4,OBIS Australia,147.3383337,-42.886775
203,1916.0,,Malacostraca,Phycocaris simulans,,CMLRE,77172,['NO_DEPTH'],,False,-1688342400000.0,,Eumalacostraca,HumanObservation,32.43,,,28.91,Hippolytidae,Animalia,6555,1324.0,-1688342400000.0,,Phycocaris simulans,,Phycocaris,,,1a3b0f1a-4474-4d73-9ee1-d28f92a83996,IndOBIS,76.340945,10.004824
204,1916.0,,Malacostraca,Phycocaris simulans,,CMLRE,-39,"['NO_DEPTH', 'ON_LAND']",,False,-1704153600000.0,,Eumalacostraca,HumanObservation,32.26,,,28.85,Hippolytidae,Animalia,6557,6.0,-1672617600000.0,,Phycocaris simulans,,Phycocaris,,,1a3b0f1a-4474-4d73-9ee1-d28f92a83996,IndOBIS,76.340945,10.004824
205,1981.0,,Malacostraca,Phycocaris simulans,,MAGNT,1685,['NO_DEPTH'],,False,371865600000.0,,Eumalacostraca,PreservedSpecimen,34.15,,1,28.27,Hippolytidae,Animalia,urn:lsid:ozcam.taxonomy.org.au:MAGNT:Crustacea:Cr008701,8.0,371865600000.0,individuals,Phycocaris simulans,,Phycocaris,,,2a57cd59-6799-4579-955e-27c9af97aea4,OBIS Australia,147.3383337,-42.886775
206,1984.0,,Malacostraca,Phycocaris simulans,,MAGNT,2007,['NO_DEPTH'],,False,462499200000.0,,Eumalacostraca,PreservedSpecimen,33.82,,1,28.51,Hippolytidae,Animalia,urn:lsid:ozcam.taxonomy.org.au:MAGNT:Crustacea:Cr001923,3.0,462499200000.0,individuals,Phycocaris simulans,,Phycocaris,,,2a57cd59-6799-4579-955e-27c9af97aea4,OBIS Australia,147.3383337,-42.886775
207,1981.0,,Malacostraca,Phycocaris simulans,,MAGNT,205,['NO_DEPTH'],,False,369446400000.0,,Eumalacostraca,PreservedSpecimen,33.73,,1,28.52,Hippolytidae,Animalia,urn:lsid:ozcam.taxonomy.org.au:MAGNT:Crustacea:Cr000065,2.0,369446400000.0,individuals,Phycocaris simulans,,Phycocaris,,,2a57cd59-6799-4579-955e-27c9af97aea4,OBIS Australia,147.3383337,-42.886775
208,1916.0,,Malacostraca,Phycocaris simulans,,CMLRE,9488,['NO_DEPTH'],,False,-1704153600000.0,,Eumalacostraca,HumanObservation,32.34,,,28.84,Hippolytidae,Animalia,6558,1265.0,-1672617600000.0,,Phycocaris simulans,,Phycocaris,,,1a3b0f1a-4474-4d73-9ee1-d28f92a83996,IndOBIS,76.340945,10.004824
